"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"b2293c4eb9fc1aa42afd833fe8d3acb37b511a6a","281b319a9b5b605e48fd6471258d8c61fa30438ddcd5f262282d47ca7fbddaff30f30b538efff19f0eacf39c8a3e9cf2e682bd5e87452fc07af91d489fefad65","2026-04-30T23:00:00.000","2026-04-30T23:30:00.000","2002","17.05",,,"32",,"44.93","0","0","0","45.43","Mobile","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)",,,
"80f1e6fda98950d8857e975f9aa3327b5d569476","878fad758bcb6e1a1444c81a48594c00962e442e20bb715f8724f74b42482ec5a745806a3e9e7dadd43494f6b469d0f1f2b6ba0e002a7a97b3f1e259c8411797","2026-04-30T23:00:00.000","2026-04-30T23:15:00.000","389","1.27",,,"8","8","8.5","1","0","0","10","Mobile","Blue Ribbon Taxi Association","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"979e0c8ad675573f19de262b4c84a2ff04449bdb","f509c57d2f0b196f54d9b751ce2a1b6e956f378841b1e88b178bed2240a6aa347b50ef81087dff1f91efb1a52f5580848cd8467316b6eb4d02f2642814b8996e","2026-04-30T23:00:00.000","2026-04-30T23:15:00.000","739","7.53",,,"32","16","22.38","5.53","0","0","28.41","Mobile","City Service","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)"
"1b61c26d8f8319ffacbd8eb81d81d42ff6491258","fca0a8e9246c5f754725d46da0661e884e50559c957ab73fe0e9157b6f52b01b6d400d5af6222646f1681d6f7c30273c573ef9df0b590113016f81b2c5d428c2","2026-04-30T23:00:00.000","2026-04-30T23:15:00.000","1667","12.44","17031980100","17031320100","56","32","33","9.38","0","4","46.88","Credit Card","Taxicab Insurance Agency Llc","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"462a17bc0129b1ae16cd03ef112fd82e8c86c65a","fbfc2ff558d0fc2dd96362ef65d25e08f00b13bc427645692cc034fb62d0ccf5f19c7187554fdf79c714323023b793de64da10de48051c38528f05ca5fc29e27","2026-04-30T23:00:00.000","2026-04-30T23:00:00.000","1","0",,,,,"80","0","0","0","80","Cash","Tac - Yellow Cab Association",,,,,,
"5a67e2bea7bc871951a4f5a798bd95e6ab2dc193","58ba68a5ed675f1dd391281aa8853366f7759face1a388abf6b64c8a9e5f24d65de820eb60b293a3a8b6dbd48e8019439535d20faf2576989701a5936c4e77b8","2026-04-30T23:00:00.000","2026-04-30T23:15:00.000","720","1.6",,,"32","8","8.5","5","0","1","14.5","Credit Card","Transit Administrative Center Inc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"4061824b2c7872e5e0b2ebfa2f22fe0781d3a13c","a9264178aea9106814363f4ca92ca09da32ee79f8c67713eb5dc316e548c380d716965b7e6e39a1f74357b2fcae0e9222f0afc363cf29c366076461ab3b3e17b","2026-04-30T23:00:00.000","2026-04-30T23:15:00.000","533","2.4",,,"28","8","10.31","3.18","0","0","13.99","Mobile","City Service","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"735a4524e77f9872956cb15b97ecfa2d8b87e742","92000228f17be4f549e0b09b6a1e362f0cca516b95306d0da98f6c073c3cde625f4a708972d29021a8478e3076a86dc30b1f8f6479820d9f3671c18e88016ab7","2026-04-30T23:00:00.000","2026-04-30T23:00:00.000","466","1.15",,,"8","32","9.85","3.06","0","0","13.41","Mobile","Chicago Independents","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"e77db1267ee00e3f0909d9453d8244aedae27b34","c60633c5d2053dd1c2076286b88196cf83f4fe0ecc194556cb7405d8056f3faa11d83458699f8a332e522c255b47a8daf820c31baed2a84873ddbf60941b1c0c","2026-04-30T23:00:00.000","2026-04-30T23:30:00.000","1179","11.54",,,"53","41","29.75","0","0","0","29.75","Prcard","Chicago Independents","41.673819904","-87.635739777","POINT (-87.6357397768 41.6738199043)","41.794090253","-87.592310855","POINT (-87.592310855 41.794090253)"
"b71b81e4199da21ae5042da212acfe9c488c0763","38d00610debf2306201a33902c298ea78df627880d3d19d0e190983205911a16a3ff9b26c952506731328985f618da9b074ef0d8d89970493748c8f8d2087f08","2026-04-30T23:00:00.000","2026-04-30T23:15:00.000","1308","4.44",,,"28","7","17.13","2.33","0","0","19.96","Mobile","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"1ce412d8e3a590c4b090eeabe8820546b951d071","78d1ae230754ef2eca7aa3e828789bc4714b8a261a35d5a68ec99361a2ac78cadf9daceaf0feaf8965e9932ad127499fd270df74e1308b412a4da1ea8c0fbbfa","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","4","0",,,"8","8","3.25","0","0","0","3.25","Cash","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"e4babd4f4d8ef69d1e993d3423d14f4c8afdf2df","b2a007b1410c7208af92ef3a97b87c0af4c3e7b49c2b765a39fccd2f06b2f836ed410f8507081389b033082d814a0ee5598e1fa925facbc5c0d20e13b7bc0e5a","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","855","10.98",,,"73","60","28.75","0","0","0","28.75","Prcard","5 Star Taxi","41.717493036","-87.648895072","POINT (-87.6488950721 41.7174930361)","41.836150155","-87.648787952","POINT (-87.6487879519 41.8361501547)"
"b03841530fa51b4afba471057d091593804f642a","9290a8430ba3e8061554627a9b1ebc78fd78a446a92b55f693e94316ea69930e29180297a7df363fffe70f0b36e64b319e858a24ceffcbcb690d428779d6fd94","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","780","1.7","17031320400","17031081000","32","8","9","0","0","0","9","Cash","Transit Administrative Center Inc","41.877406123","-87.621971652","POINT (-87.6219716519 41.8774061234)","41.900265687","-87.63210922","POINT (-87.6321092196 41.9002656868)"
"af4d7411888d797a92e8de62fb9ca9156b182d98","093e9e4c05ea53bf75c51763839d5f5bd5d1785c11ee5ec5e805c14bcb833c9fbfd81ab2b7874a85cba14046e54062335b2221738a0bb0bf1ddcfe83a7efa382","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","278","0.57",,,"8","8","5.25","3","0","1","9.75","Credit Card","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"3057ea454c51a8552da0b68511b6bd13e4dd7e3f","4ba3690e7f7bde263c96de93e97af2af2545f6d16f06b7ebb4ebdf2e0808e40a2eb225589935ec91db11ccc6f33538288b54e4d28443a08396d8ab9288f047d7","2026-04-30T22:45:00.000","2026-04-30T23:30:00.000","2301","18.29",,,"1","42","65.87","0","0","0","65.87","Cash","Flash Cab","42.009622881","-87.670166857","POINT (-87.6701668569 42.0096228806)","41.77887686","-87.594925439","POINT (-87.5949254391 41.7788768603)"
"af421654b00b1bb7462167d9fb1b11de22400015","78d1ae230754ef2eca7aa3e828789bc4714b8a261a35d5a68ec99361a2ac78cadf9daceaf0feaf8965e9932ad127499fd270df74e1308b412a4da1ea8c0fbbfa","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","7","0",,,"8","8","3.25","0","0","0","3.25","Cash","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"71252f064dafc5fc8d49f200df4a5acccc86ffba","9f33e7399628a6eedff9d041a0c1bcb14a61fbfa4cdfaa79685f736dd6b8e373ba818b66179498b7951019eda10fef74cffcc17ee4a21db3afa0f5c98a010782","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","1534","18.45",,,"76","32","46","10","0","4","60.5","Credit Card","5 Star Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"10b2c6e27acd5300e0e7314b00e9b4811da9f50e","1a9f0188874ee240e95f2713388e0ee930b07996909b35a0b7731e45fbe7dec4c60b090d7ef8641e332ab12c9c379d4a81c6083c91442b42628a9e00ad25f71b","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","819","2.25",,,"32","8","14.66","0","0","0","15.16","Mobile","Taxicab Insurance Agency Llc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"28b7a7516a9fa4e50360d3faca1018c58a8ccaf4","00c0020de20ee2cd36c1d41058360c24dad77a526394139cb47082ca13f6d513fd27b1c894c4983b6ee581b71eba609976621a62795bb7a5869097a8bdbab4b5","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","1698","17.99","17031980000",,"76",,"44.25","21.22","0","26","91.97","Credit Card","City Service","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)",,,
"a8e20fb73f149a12760eea158004d75f220a9bf9","eef60e7bb68695582d37bf6722680d0861b302db224b029e65acb53ce06dac40de0a362bdc8f5e1123488812d91ea2ecfe96b90f2dc522e821bf427a2b8a439b","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","1966","18.13","17031980000","17031320100","76","32","44.75","9.85","0","4","59.1","Credit Card","Flash Cab","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"8a5c2c1627a8b1bacf83d4de3b5592732fbe39e7","01480513a7f6f4664d6cc4c41ff3043ae6ecbc8cb17404f45de6db711747adf72cf309207bcde58413778d568f67a548640421aedac9a6f961b6919b6e662e8f","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","502","1.77","17031839100","17031330100","32","33","8.95","0","0","0","9.45","Mobile","Blue Ribbon Taxi Association","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.859349715","-87.617358006","POINT (-87.6173580061 41.859349715)"
"3b350af439fb30dd6832041de20876a22c998d9a","4f1e94982e6851725add382f7981d64006ae7c38f3664f6575ef12ab44c1c6af6e02524b142e95c1d10974f66b6a2eda0d332643b01607e2ca3ff2a7241f6dee","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","567","1.53","17031839100","17031081401","32","8","9.63","0","0","0","10.13","Mobile","Flash Cab","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.89503345","-87.619710672","POINT (-87.6197106717 41.8950334495)"
"2c575c347c1408d8ddf70b8e8cd3045bcc8af44f","ed631d46e4dbab43d42b2f661b91adca7f69e719b27427f33f399db421fc96670fe0bf19843918b48296f35e43899dbf7a54b45ef7398b315bc98be221c0324d","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","124","0",,,"13","13","3.75","0","0","0","3.75","Cash","Flash Cab","41.983636307","-87.723583185","POINT (-87.7235831853 41.9836363072)","41.983636307","-87.723583185","POINT (-87.7235831853 41.9836363072)"
"ae5a9faef2b1cb7f5743bbb8fbdce7032e7ad1a4","249d932165de24c10140f979fa81b350183cff7ac630991ebc0e2b567883a3c60780ed9dd4f087f74022f6af1eb04d11f888b84b182f90a5e1996bc87da1fa70","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","545","1.42","17031833000","17031839100","28","32","7.54","0","0","0","8.04","Mobile","Globe Taxi","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"adb63edecb4f8c2ec56a93f128d7bedf9e90c3b2","e9fc2f81145c244007f76cdcb5aeb4df32d68cd4c23c164da765d98e48b176118b02a76380a44524d3f16cf675e5cd49ea530f340597f4430a942cbf6a7e3ab0","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","2040","7.9",,,"76",,"24","0","0","4","28","Cash","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"4fdb8bd638c78d6d12a6b2af346001d00c2ccb42","8ef1056519939d511d24008e394f83e925d2539d668a002c97c441c1d24ab86e29b31a6d8544356006c1eee49dda811760c872d4ddcbaffd55a681b17864a014","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","709","2.39","17031839100","17031071500","32","7","11","2.36","0","0","13.86","Mobile","Flash Cab","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.914616286","-87.631717366","POINT (-87.6317173661 41.9146162864)"
"dcb9e319199e2ec6f793c505bcc777dfed45af0d","444a10db2a60293aca7a7e53b6a65bfae2fb054d213226f6ddd3e4eba2e07337343a8d960f17bb06ce632559e34c5675702128574408646ca06a3b681cee00f3","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","1299","16.29","17031980000","17031081800","76","8","40","1","0","4","45.5","Credit Card","Flash Cab","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.89321636","-87.63784421","POINT (-87.6378442095 41.8932163595)"
"62ec9fe5d623613fcab433ad4d5b76019c18ede0","41235584d1969c7a37382dbbac8e063edfc824f5bddddea9da0299ff2dfb790081ed159c74bc5bc18366e3219a4885d5c881b538d083d8a72f4a3b9d3cbe7127","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","421","1.34",,,"33","35","8.13","0","0","0","8.63","Mobile","5 Star Taxi","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.835117986","-87.618677767","POINT (-87.6186777673 41.8351179863)"
"4901cfae94970fddf71a5d87de513e6f7bc1d420","48c0b5669ed50a0dcd8bf0e69fd99bb2669cb027ec06c0b76f9781a5497dcb8cb04b1d3106e61447749bfbb5b6547bc82fc3e94ce2ea87b154d3f53ad364be98","2026-04-30T22:45:00.000","2026-04-30T23:30:00.000","1879","17.28","17031980000","17031320100","76","32","65","10","0","0","75.5","Credit Card","Flash Cab","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"ae774f93c0b9063e907cf7d99270af91cea9b2ad","99a996d079da15de20cb43da904ab1dfa54610da249cf2d04551ee0da726da7440a0733350f922be3b5ac6b14c2e3200aa5d2568c4862047e7d0a0a35ec97e69","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","549","4.89",,,"28","5","14.9","4.11","0","0","19.51","Mobile","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"7f509fd911f05ce1c9beff578b905b9cf7fed632","f6db72e04ae8ef4d6fd82c21bacd9599a3487e7ba5b829bda6ea839de54142e2ec85d280a49af6305aa413dce1e87b5cc097acf6650b85f16efee35a7b054a7d","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","2337","21.41",,,"76","22","53.25","0","0","5","58.25","Cash","5 Star Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"0b1fde1f14f99f61b7bce656fdf340e30f8114f9","04b96cbbdcfe5b7cbb6884bc1b922819466f652662ead83eac149f6c108ce8ffd4bd7298abbe9ea2c33712f922a16f680c3543e2dbdbd929a8f1a8f44265d1ba","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","24","0.01","17031081700","17031081700","8","8","3.25","0","0","0","3.25","Cash","5 Star Taxi","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"8adb70a9261de61ff11acd7e09f4abf08a625676","f454eed0504cea35dec37d008e940841cd60610ddacc5e04648c2fcb762cfeae48123639c2b237a18afe37d6521c07d6fe7c6c62d0dacd2cec82955520ce0e3e","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","4","0",,,"6","6","50","8","0","0","58.5","Credit Card","5 Star Taxi","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"7d44f4111670a12e840834e50fcfbb17e097092a","8a579afa6df0914d872dac898a493e2d6c36acbe25b73fc9d65fe5a258d284daf3931399e83299e5de66065142ffd78278f8b4d022a8401afb11837d26099289","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","86","0.42",,,"24","28","4.9","0","0","0","5.4","Mobile","Taxicab Insurance Agency Llc","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"a9e0557c035f9cb16a6efa36a30996897fda6cd5","5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","1980","12.9",,,"76","23","33.5","11.65","0","5","50.15","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.900069603","-87.720918238","POINT (-87.7209182385 41.9000696026)"
"a9918597af2f549b3f6b5fea50e5e2f0ad8aa223","11f73b08790612efe341cf8cf69cadbcb77322937941860d0f0df787aa6cb819aae857d7f1805be77e4439c66455b8f099ca121e59b77b5ffeb02951f0248807","2026-04-30T22:45:00.000","2026-04-30T23:30:00.000","3120","22.2",,,"76",,"55.75","0","0","5","60.75","Cash","Choice Taxi Association Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"8a7ea277aa561e4a8bbfbc14a59a0e9b0d8f9faf","a0cdba8d4e07e8a004a922fcafc76fb8f0105e33b923470f5d4fcb5da605c8a1c260654d038e830f2f94af40f49b296e88e4754a2cf30611d17d423db46bc433","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","1744","14.28",,,"56","7","37.25","5","0","4","46.75","Mobile","Chicago Independents","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"a93522d86291a9d461fa6f2d35e7f307276ff4ab","dff961ecd817888f464f58b7438c55182ed09d92003ec46cf92bff17bd6a7411fbb2e62a529caba1762ae76d027cd34640c152047ddbe45cc693cf4a20f7201c","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","664","2.89",,,"6","7","10.25","3","0","0","13.75","Credit Card","Medallion Leasin","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"dc0b053cc7b8b3d97600e9b9603a115d10a75dd0","00f4b381570486f8575cbaa57ed41f116ed2e1f9d85f73bb2f6dba13a72541761d2ad4cb1727990d97795a2b0bdd99f0e4a8826245c81dac443cebb1c19b26fb","2026-04-30T22:45:00.000","2026-04-30T23:30:00.000","2100","14.2",,,"76","7","37","8.3","0","4","49.3","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"56ef4705d3553971de0b380b53508bd5305f5121","c7475fec1fa338d525948b60cc20c8a47905a257c68ef82a4c83aee2604374cf0ced7e33c2322b16c5164c2acf252d76e67812a3d9a0e320c258668b1e8598f8","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","1419","12.48","17031980100","17031081403","56","8","32.75","7.45","0","4","44.7","Credit Card","Wolley Taxi","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"6db38f324981e98d12587a0b8ac031ca054fe067","727d25ef3e713739c21fdf1d666cd90359b51ddc7f410cff09b0f252b6a1add860c11efb964970e934323dce992e0a515b00889bd2e620ee3456d7ebfa33b325","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","2","0",,,"22","22","61","16.38","0","4","81.88","Credit Card","Flash Cab","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"8aa1fca052fd7e1e21cb1d895450ab13785eeda9","c60633c5d2053dd1c2076286b88196cf83f4fe0ecc194556cb7405d8056f3faa11d83458699f8a332e522c255b47a8daf820c31baed2a84873ddbf60941b1c0c","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","819","13.19",,,"73",,"32.75","0","0","0","32.75","Prcard","Chicago Independents","41.717493036","-87.648895072","POINT (-87.6488950721 41.7174930361)",,,
"7ce8ca8730b830f49e9fb2e2405db4122887013a","35057a271731c5b976bda25efe85aa0c1901d0a5fc9ba2b7068508375a4c43033b282303a439c95d4ef479c592268f31ac7eb0b3db8f3998aaa79e82458a1d71","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","935","12.07",,,"76","21","30.5","0","0","4","34.5","Cash","Chicago Independents","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.938666196","-87.711210593","POINT (-87.7112105933 41.9386661962)"
"d7445446a8687d3034006938f3b074e55a6e64d5","30a2ec0ae79a56492f2b7301c8084c0e7bc56b2c84b1c6af4b9dca24267a0a839b79fc7a336e2461d7596fadcbf51310b65dd65363160677a693008625af0708","2026-04-30T22:45:00.000","2026-04-30T23:30:00.000","2940","17.5","17031980000","17031081401","76","8","45","9.9","0","4","58.9","Credit Card","Transit Administrative Center Inc","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.89503345","-87.619710672","POINT (-87.6197106717 41.8950334495)"
"4fc4d84cd0d412ed433678aa5e64e1b7bbf1a0c8","65d584dc8663bc6f5c9196d6af7b155e6af31a56c81c5a12b5fc146c6e342d94b6675e0570cd570b0c82121e68d134cdf06152c5aab65ff0cce319ddd369eb47","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","960","6.4",,,"7","16","19","0","0","0","19","Credit Card","Transit Administrative Center Inc","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)"
"89acfaca30463d628440d2261bef70c724220bdd","417500d2bdac7a8c104b98016c9518146be264963d79561964b21b504f9b5576d8d8ee51be1ad4425a2908d42ee3031e76df4f36c2e4306d000beecaa6d325f2","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","523","2.02",,,"31","28","10.01","2.61","0","0","13.12","Mobile","Taxicab Insurance Agency Llc","41.850266366","-87.667569312","POINT (-87.667569312 41.8502663663)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"1128bb476dbca0502f1c34c6cffef669edf620b9","33d0b751a7c55e6c8ce21d8226710db0da56a644ed6d070ed90c85001f198e95499126f1e400270429d8aec4fe3716a1083491533d23b226bf88c90f0095c17e","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","570","1.47","17031833000","17031320100","28","32","9.39","0","0","0","9.89","Mobile","Flash Cab","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"4f410438a6a9a5ed01112dda78269d8cd4cde22d","955eb42f62b0db8f7f4d65f7c3ebfe08fcaa734ac7a0d5d25963361dfe766114197962d0b826ac398958e0298bcc6b70517e4abf930ac0518c9018e2c0a63118","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","749","5.18",,,"76",,"36","8.1","0","4","48.6","Credit Card","Blue Ribbon Taxi Association","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"6d19b76c2d3ab4bcf75d9128b761062d5724c1a8","3f2a24e813695ce63232d6cccfc688ad3875df09b609fa761fade5314d178e3107a4e8cde05936a4d0bf8f03186e3b6f88e620da8b50a225c1d2169cdc40d10a","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","900","3",,,"32","7","11.5","2.3","0","0","13.8","Credit Card","Chicago City Taxi Association","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"1804b9f0681da8c2533b0a63e0c52372efdc4952","2d4235dd5d044ce0a67f57c2879eb279055ac8da29b733e1a2912fa9966d9adecff41373d01bf48270219442ae14824911085063fd6000bf4377a82c754cc252","2026-04-30T22:45:00.000","2026-04-30T23:30:00.000","2760","17.4","17031980000","17031081600","76","8","43.75","12.3","0","5","61.05","Credit Card","Transit Administrative Center Inc","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.892072635","-87.628874157","POINT (-87.6288741572 41.8920726347)"
"dcfd0fff6cd5b2b60ae7c80023b84e4ecddd8157","85c39e068db414d181c6252a89fd822afc2e169a9a9e853a14000c4e8d301ab4158f92ddb7d420aad7b979d438b7b61b5bd888bc8803a0050af936b7f6c3e370","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","734","2.88",,,"32","31","12.98","0","0","0","13.48","Mobile","Blue Ribbon Taxi Association","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.850266366","-87.667569312","POINT (-87.667569312 41.8502663663)"
"3a55425e361e06e2560a5ffd45702b52cf38631f","0671aa9764799e2893118b9adeedb4f1c542bc9cbe32cdd990f87f9f2954820cac7a5d933f1e322d949eae50a5e2ab44f04174b4fa659f64f516e152ad41a3db","2026-04-30T22:45:00.000","2026-04-30T23:30:00.000","2220","14.8",,,"76","7","38.25","8.55","0","4","50.8","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"d529c4bf25b4d488223f78107f42bf39200816c2","68493b3174493e98d99b8493bc0902735bc099df7761d06718f1d63353a8ffbabad8499e26d59e3f7612050b815787d4699742b5b7f879a0cb92b797456e3642","2026-04-30T22:45:00.000","2026-04-30T23:00:00.000","468","1.5",,,"8","8","7.25","3","0","0","10.75","Credit Card","Taxicab Insurance Agency Llc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"022dfb68587c6a699c8323aaeb18c6405a020102","abb21322570c56a5cd8b988b73c4d99777563689155b7b281883d4dbe3b45d5ff76b6f944bd3a8fe00b2481e8130a5b17b7f40b695913bbe1d7aadf683625d7d","2026-04-30T22:45:00.000","2026-04-30T23:15:00.000","1663","11.38",,,"28","1","30.5","8","0","1","40","Credit Card","Blue Ribbon Taxi Association","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","42.009622881","-87.670166857","POINT (-87.6701668569 42.0096228806)"
"56b71064b9b4af994a8af13a813f9590da1eb5f0","e88e44c3a70002c1612d2e06cadeb38dcf23a697a15adda054c06a5bab688be0e25b14e435d61f897c0c9abdcc6b13a6af7c190f14245a73b7e690a3342b22bb","2026-04-30T22:45:00.000","2026-04-30T22:45:00.000","6","0","17031081700","17031081700","8","8","10","2","0","0","12.5","Credit Card","Blue Ribbon Taxi Association","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
